  1996 0.9771 0.9301 0.8589 0.7690 0.6627 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 
  1997 0.9765 0.9292 0.8584 0.7697 0.6662 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 
  1998 0.9809 0.9377 0.8683 0.7734 0.6615 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 
  1999 0.9831 0.9478 0.8911 0.8105 0.7097 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 9.9999 
  2000 0.9859 0.9532 0.8975 0.8167 0.7152 0.6021 0.4884 0.3876 0.3067 0.2433 0.1920 0.1530 0.1175 0.0975 
  2001 0.9885 0.9606 0.9141 0.8468 0.7599 0.6607 0.5541 0.4589 0.3698 0.2996 0.2466 0.1972 0.1576 0.1325 
  2002 0.9900 0.9670 0.9271 0.8653 0.7811 0.6871 0.5902 0.4988 0.4129 0.3367 0.2763 0.2256 0.1787 0.1480 
  2003 0.9903 0.9698 0.9320 0.8734 0.7931 0.6959 0.5871 0.4858 0.3976 0.3181 0.2427 0.1820 0.1418 0.1162 
  2004 0.9907 0.9714 0.9346 0.8749 0.7907 0.6907 0.5797 0.4798 0.3941 0.3166 0.2602 0.2134 0.1687 0.1310 
  2005 0.9912 0.9728 0.9373 0.8816 0.8038 0.7117 0.6150 0.5204 0.4300 0.3499 0.2822 0.2256 0.1826 0.1517 
  2006 0.9914 0.9737 0.9374 0.8763 0.7913 0.6900 0.5849 0.4859 0.3920 0.3099 0.2496 0.1975 0.1643 0.1321 
